ID,Data,Categoria,Descrição,Valor,Forma de Pagamento,Renda Mensal,Localização
789,2023-11-26,Transporte,Despesa 789 em transporte,641.05,Cartão de Crédito,3500.0,Belo Horizonte
790,2023-10-28,Moradia,Despesa 790 em moradia,564.93,Cartão de Crédito,3500.0,Belo Horizonte
791,2024-07-23,Transporte,Despesa 791 em transporte,1204.37,Transferência,3500.0,Rio de Janeiro
792,2024-02-16,Alimentação,Despesa 792 em alimentação,420.65,Dinheiro,3500.0,Curitiba
793,2024-03-05,Alimentação,Despesa 793 em alimentação,1433.6,Dinheiro,3500.0,Belo Horizonte
794,2024-05-07,Alimentação,Despesa 794 em alimentação,973.81,Dinheiro,3500.0,Belo Horizonte
795,2024-06-30,Entretenimento,Despesa 795 em entretenimento,1181.53,Transferência,3500.0,Salvador
796,2024-08-29,Saúde,Despesa 796 em saúde,1285.78,Cartão de Crédito,3500.0,São Paulo
797,2024-07-30,Saúde,Despesa 797 em saúde,1079.67,Cartão de Crédito,3500.0,Belo Horizonte
798,2023-11-07,Alimentação,Despesa 798 em alimentação,1117.26,Dinheiro,3500.0,Salvador
799,2024-05-13,Entretenimento,Despesa 799 em entretenimento,763.84,Cartão de Crédito,3500.0,São Paulo
800,2023-10-21,Saúde,Despesa 800 em saúde,1119.7,Dinheiro,3500.0,São Paulo
801,2023-12-04,Moradia,Despesa 801 em moradia,24.87,Dinheiro,3500.0,Salvador
802,2024-05-23,Alimentação,Despesa 802 em alimentação,658.27,Cartão de Crédito,3500.0,Salvador
803,2024-10-02,Moradia,Despesa 803 em moradia,1240.27,Transferência,3500.0,Belo Horizonte
804,2024-06-14,Alimentação,Despesa 804 em alimentação,1480.24,Dinheiro,3500.0,Salvador
805,2024-04-30,Saúde,Despesa 805 em saúde,195.23,Dinheiro,3500.0,Rio de Janeiro
806,2024-06-28,Moradia,Despesa 806 em moradia,1457.51,Cartão de Crédito,3500.0,Rio de Janeiro
807,2024-03-16,Saúde,Despesa 807 em saúde,1010.46,Dinheiro,3500.0,Rio de Janeiro
808,2024-07-25,Moradia,Despesa 808 em moradia,809.29,Cartão de Crédito,3500.0,Salvador
809,2024-03-02,Transporte,Despesa 809 em transporte,828.14,Cartão de Crédito,3500.0,Belo Horizonte
810,2024-09-28,Entretenimento,Despesa 810 em entretenimento,699.95,Dinheiro,3500.0,Belo Horizonte
811,2024-05-25,Moradia,Despesa 811 em moradia,695.49,Dinheiro,3500.0,Curitiba
812,2024-02-25,Saúde,Despesa 812 em saúde,388.79,Transferência,3500.0,Salvador
813,2024-05-26,Transporte,Despesa 813 em transporte,1393.9,Dinheiro,3500.0,Rio de Janeiro
814,2023-11-16,Transporte,Despesa 814 em transporte,296.64,Dinheiro,3500.0,Curitiba
815,2024-02-02,Alimentação,Despesa 815 em alimentação,1173.84,Dinheiro,3500.0,Rio de Janeiro
816,2024-01-10,Alimentação,Despesa 816 em alimentação,316.93,Transferência,3500.0,Curitiba
817,2024-07-31,Saúde,Despesa 817 em saúde,1419.95,Dinheiro,3500.0,Rio de Janeiro
818,2023-12-15,Saúde,Despesa 818 em saúde,76.08,Cartão de Crédito,3500.0,Rio de Janeiro
819,2023-10-24,Moradia,Despesa 819 em moradia,1446.39,Cartão de Crédito,3500.0,Curitiba
820,2023-10-21,Moradia,Despesa 820 em moradia,373.11,Dinheiro,3500.0,Curitiba
821,2023-12-25,Alimentação,Despesa 821 em alimentação,350.11,Transferência,3500.0,Curitiba
822,2024-05-18,Alimentação,Despesa 822 em alimentação,198.29,Cartão de Crédito,3500.0,Salvador
823,2023-10-27,Moradia,Despesa 823 em moradia,464.04,Dinheiro,3500.0,Rio de Janeiro
824,2023-11-22,Transporte,Despesa 824 em transporte,901.07,Transferência,3500.0,Belo Horizonte
825,2024-04-14,Alimentação,Despesa 825 em alimentação,728.57,Transferência,3500.0,Rio de Janeiro
826,2023-10-30,Transporte,Despesa 826 em transporte,182.25,Cartão de Crédito,3500.0,Salvador
827,2024-08-21,Saúde,Despesa 827 em saúde,11.29,Dinheiro,3500.0,Curitiba
828,2024-08-13,Entretenimento,Despesa 828 em entretenimento,991.4,Dinheiro,3500.0,Rio de Janeiro
829,2024-06-26,Alimentação,Despesa 829 em alimentação,45.55,Dinheiro,3500.0,Salvador
830,2024-06-07,Transporte,Despesa 830 em transporte,556.77,Cartão de Crédito,3500.0,Rio de Janeiro
831,2023-11-25,Transporte,Despesa 831 em transporte,98.68,Transferência,3500.0,Salvador
832,2024-06-11,Alimentação,Despesa 832 em alimentação,1464.44,Transferência,3500.0,Rio de Janeiro
833,2024-03-22,Transporte,Despesa 833 em transporte,946.27,Dinheiro,3500.0,Salvador
834,2024-03-02,Alimentação,Despesa 834 em alimentação,98.59,Cartão de Crédito,3500.0,Curitiba
835,2024-08-04,Saúde,Despesa 835 em saúde,938.74,Cartão de Crédito,3500.0,São Paulo
836,2023-11-27,Alimentação,Despesa 836 em alimentação,513.77,Dinheiro,3500.0,Rio de Janeiro
837,2024-01-13,Entretenimento,Despesa 837 em entretenimento,204.82,Dinheiro,3500.0,Rio de Janeiro
838,2024-05-03,Saúde,Despesa 838 em saúde,1125.08,Dinheiro,3500.0,Salvador
839,2024-06-11,Alimentação,Despesa 839 em alimentação,468.43,Cartão de Crédito,3500.0,Salvador
840,2024-04-22,Saúde,Despesa 840 em saúde,883.36,Transferência,3500.0,Rio de Janeiro
841,2024-02-04,Saúde,Despesa 841 em saúde,876.13,Cartão de Crédito,3500.0,Belo Horizonte
842,2024-06-24,Entretenimento,Despesa 842 em entretenimento,1350.12,Dinheiro,3500.0,Rio de Janeiro
843,2024-03-27,Alimentação,Despesa 843 em alimentação,981.12,Transferência,3500.0,Belo Horizonte
844,2024-02-09,Saúde,Despesa 844 em saúde,998.54,Cartão de Crédito,3500.0,Belo Horizonte
845,2023-10-30,Saúde,Despesa 845 em saúde,1499.59,Transferência,3500.0,Curitiba
846,2024-09-14,Saúde,Despesa 846 em saúde,137.36,Dinheiro,3500.0,Belo Horizonte
847,2024-08-09,Moradia,Despesa 847 em moradia,142.3,Cartão de Crédito,3500.0,Salvador
848,2024-01-22,Alimentação,Despesa 848 em alimentação,765.42,Dinheiro,3500.0,Belo Horizonte
849,2024-05-28,Moradia,Despesa 849 em moradia,1116.76,Dinheiro,3500.0,Curitiba
850,2023-10-19,Saúde,Despesa 850 em saúde,1396.77,Cartão de Crédito,3500.0,Salvador
851,2024-01-31,Transporte,Despesa 851 em transporte,766.22,Cartão de Crédito,3500.0,Curitiba
852,2024-01-03,Moradia,Despesa 852 em moradia,642.53,Cartão de Crédito,3500.0,Curitiba
853,2024-05-31,Alimentação,Despesa 853 em alimentação,318.53,Cartão de Crédito,3500.0,Salvador
854,2024-02-17,Moradia,Despesa 854 em moradia,178.05,Transferência,3500.0,Belo Horizonte
855,2023-10-27,Transporte,Despesa 855 em transporte,1152.35,Transferência,3500.0,Belo Horizonte
856,2024-03-18,Saúde,Despesa 856 em saúde,199.68,Dinheiro,3500.0,Rio de Janeiro
857,2024-03-09,Saúde,Despesa 857 em saúde,267.38,Dinheiro,3500.0,Rio de Janeiro
858,2023-11-07,Entretenimento,Despesa 858 em entretenimento,961.0,Dinheiro,3500.0,Curitiba
859,2023-12-16,Entretenimento,Despesa 859 em entretenimento,460.53,Transferência,3500.0,Curitiba
860,2024-04-03,Saúde,Despesa 860 em saúde,1048.78,Transferência,3500.0,Curitiba
861,2024-01-09,Alimentação,Despesa 861 em alimentação,1145.84,Transferência,3500.0,Rio de Janeiro
862,2024-04-28,Saúde,Despesa 862 em saúde,145.43,Dinheiro,3500.0,Belo Horizonte
863,2024-07-01,Transporte,Despesa 863 em transporte,748.82,Dinheiro,3500.0,Curitiba
864,2024-03-23,Moradia,Despesa 864 em moradia,1423.8,Dinheiro,3500.0,Belo Horizonte
865,2024-08-06,Saúde,Despesa 865 em saúde,1032.89,Dinheiro,3500.0,Curitiba
866,2024-08-01,Entretenimento,Despesa 866 em entretenimento,998.37,Transferência,3500.0,Curitiba
867,2024-09-19,Saúde,Despesa 867 em saúde,1376.21,Dinheiro,3500.0,Belo Horizonte
868,2024-04-01,Entretenimento,Despesa 868 em entretenimento,320.22,Transferência,3500.0,Belo Horizonte
869,2024-02-11,Moradia,Despesa 869 em moradia,714.41,Transferência,3500.0,Rio de Janeiro
870,2024-09-12,Saúde,Despesa 870 em saúde,1182.25,Cartão de Crédito,3500.0,Rio de Janeiro
871,2024-09-26,Transporte,Despesa 871 em transporte,161.13,Dinheiro,3500.0,São Paulo
872,2023-11-22,Entretenimento,Despesa 872 em entretenimento,339.79,Dinheiro,3500.0,São Paulo
873,2024-03-10,Entretenimento,Despesa 873 em entretenimento,1187.89,Transferência,3500.0,Salvador
874,2023-11-10,Entretenimento,Despesa 874 em entretenimento,826.22,Transferência,3500.0,Salvador
875,2023-12-15,Alimentação,Despesa 875 em alimentação,932.17,Transferência,3500.0,Rio de Janeiro
876,2024-03-13,Moradia,Despesa 876 em moradia,1042.42,Dinheiro,3500.0,Curitiba
877,2024-01-26,Moradia,Despesa 877 em moradia,533.84,Dinheiro,3500.0,Belo Horizonte
878,2023-12-19,Moradia,Despesa 878 em moradia,746.81,Dinheiro,3500.0,Rio de Janeiro
879,2023-11-12,Transporte,Despesa 879 em transporte,965.33,Transferência,3500.0,São Paulo
880,2024-02-14,Entretenimento,Despesa 880 em entretenimento,262.05,Cartão de Crédito,3500.0,Belo Horizonte
881,2024-04-04,Transporte,Despesa 881 em transporte,493.07,Dinheiro,3500.0,Curitiba
882,2023-11-02,Saúde,Despesa 882 em saúde,875.1,Cartão de Crédito,3500.0,Belo Horizonte
883,2024-08-22,Entretenimento,Despesa 883 em entretenimento,730.16,Transferência,3500.0,Belo Horizonte
884,2024-04-11,Entretenimento,Despesa 884 em entretenimento,54.48,Cartão de Crédito,3500.0,Rio de Janeiro
885,2023-12-07,Alimentação,Despesa 885 em alimentação,327.84,Transferência,3500.0,Salvador
886,2024-04-21,Entretenimento,Despesa 886 em entretenimento,1409.69,Dinheiro,3500.0,Curitiba
887,2023-12-31,Transporte,Despesa 887 em transporte,997.88,Cartão de Crédito,3500.0,Curitiba
888,2023-12-25,Entretenimento,Despesa 888 em entretenimento,501.55,Dinheiro,3500.0,Salvador
889,2024-03-22,Entretenimento,Despesa 889 em entretenimento,1395.69,Transferência,3500.0,Salvador
890,2023-12-21,Entretenimento,Despesa 890 em entretenimento,871.5,Transferência,3500.0,Curitiba
891,2024-10-05,Entretenimento,Despesa 891 em entretenimento,1331.25,Cartão de Crédito,3500.0,Curitiba
892,2024-04-09,Entretenimento,Despesa 892 em entretenimento,1445.95,Transferência,3500.0,Salvador
893,2024-06-01,Saúde,Despesa 893 em saúde,932.55,Transferência,3500.0,São Paulo
894,2024-03-02,Alimentação,Despesa 894 em alimentação,509.94,Cartão de Crédito,3500.0,Rio de Janeiro
895,2024-04-07,Entretenimento,Despesa 895 em entretenimento,850.84,Cartão de Crédito,3500.0,Belo Horizonte
896,2023-12-11,Alimentação,Despesa 896 em alimentação,1407.09,Dinheiro,3500.0,Belo Horizonte
897,2024-09-17,Saúde,Despesa 897 em saúde,414.99,Transferência,3500.0,Salvador
898,2024-04-13,Moradia,Despesa 898 em moradia,979.07,Cartão de Crédito,3500.0,Belo Horizonte
899,2023-10-25,Alimentação,Despesa 899 em alimentação,810.94,Dinheiro,3500.0,Belo Horizonte
900,2024-06-02,Entretenimento,Despesa 900 em entretenimento,1329.18,Dinheiro,3500.0,Salvador
901,2024-08-04,Entretenimento,Despesa 901 em entretenimento,1177.68,Dinheiro,3500.0,Rio de Janeiro
902,2024-01-27,Saúde,Despesa 902 em saúde,395.88,Cartão de Crédito,3500.0,Curitiba
903,2024-08-18,Entretenimento,Despesa 903 em entretenimento,729.26,Dinheiro,3500.0,São Paulo
904,2024-10-15,Alimentação,Despesa 904 em alimentação,1167.92,Dinheiro,3500.0,São Paulo
905,2024-05-02,Saúde,Despesa 905 em saúde,601.26,Dinheiro,3500.0,Rio de Janeiro
906,2024-03-29,Alimentação,Despesa 906 em alimentação,424.92,Transferência,3500.0,Belo Horizonte
907,2024-08-14,Entretenimento,Despesa 907 em entretenimento,147.0,Transferência,3500.0,Salvador
908,2024-06-20,Saúde,Despesa 908 em saúde,1135.82,Transferência,3500.0,Rio de Janeiro
909,2024-08-08,Alimentação,Despesa 909 em alimentação,157.99,Dinheiro,3500.0,Salvador
910,2024-09-14,Moradia,Despesa 910 em moradia,1415.96,Transferência,3500.0,Belo Horizonte
911,2024-08-02,Entretenimento,Despesa 911 em entretenimento,1440.65,Dinheiro,3500.0,Belo Horizonte
912,2024-05-11,Saúde,Despesa 912 em saúde,903.74,Transferência,3500.0,Belo Horizonte
913,2024-09-01,Moradia,Despesa 913 em moradia,949.67,Transferência,3500.0,Salvador
914,2024-07-30,Alimentação,Despesa 914 em alimentação,1254.14,Dinheiro,3500.0,Rio de Janeiro
915,2024-10-03,Entretenimento,Despesa 915 em entretenimento,115.34,Cartão de Crédito,3500.0,São Paulo
916,2023-10-23,Alimentação,Despesa 916 em alimentação,48.65,Dinheiro,3500.0,São Paulo
917,2024-01-16,Moradia,Despesa 917 em moradia,1219.51,Transferência,3500.0,Salvador
918,2024-10-12,Moradia,Despesa 918 em moradia,313.75,Cartão de Crédito,3500.0,Belo Horizonte
919,2024-06-22,Transporte,Despesa 919 em transporte,450.39,Transferência,3500.0,Belo Horizonte
920,2024-03-09,Entretenimento,Despesa 920 em entretenimento,617.71,Transferência,3500.0,Belo Horizonte
921,2024-09-06,Alimentação,Despesa 921 em alimentação,1318.47,Transferência,3500.0,Rio de Janeiro
922,2024-03-13,Transporte,Despesa 922 em transporte,265.56,Dinheiro,3500.0,Salvador
923,2024-07-10,Transporte,Despesa 923 em transporte,796.59,Cartão de Crédito,3500.0,Belo Horizonte
924,2024-08-29,Moradia,Despesa 924 em moradia,375.57,Transferência,3500.0,São Paulo
925,2024-03-29,Transporte,Despesa 925 em transporte,1221.33,Transferência,3500.0,Belo Horizonte
926,2024-09-27,Moradia,Despesa 926 em moradia,354.51,Cartão de Crédito,3500.0,São Paulo
927,2024-01-03,Alimentação,Despesa 927 em alimentação,164.75,Transferência,3500.0,Rio de Janeiro
928,2024-01-27,Saúde,Despesa 928 em saúde,1432.12,Cartão de Crédito,3500.0,São Paulo
929,2024-08-07,Entretenimento,Despesa 929 em entretenimento,1219.58,Transferência,3500.0,Curitiba
930,2024-05-18,Alimentação,Despesa 930 em alimentação,1309.04,Transferência,3500.0,Curitiba
931,2024-07-18,Transporte,Despesa 931 em transporte,466.63,Dinheiro,3500.0,Belo Horizonte
932,2023-11-20,Transporte,Despesa 932 em transporte,1216.22,Cartão de Crédito,3500.0,Curitiba
933,2023-12-22,Moradia,Despesa 933 em moradia,1044.31,Transferência,3500.0,Salvador
934,2024-08-22,Saúde,Despesa 934 em saúde,1315.41,Cartão de Crédito,3500.0,Rio de Janeiro
935,2024-08-16,Alimentação,Despesa 935 em alimentação,131.38,Cartão de Crédito,3500.0,Rio de Janeiro
936,2024-01-30,Entretenimento,Despesa 936 em entretenimento,291.01,Dinheiro,3500.0,Belo Horizonte
937,2024-10-14,Saúde,Despesa 937 em saúde,626.97,Cartão de Crédito,3500.0,São Paulo
938,2024-05-26,Saúde,Despesa 938 em saúde,419.73,Dinheiro,3500.0,Salvador
939,2024-02-25,Transporte,Despesa 939 em transporte,120.66,Cartão de Crédito,3500.0,Belo Horizonte
940,2024-10-10,Alimentação,Despesa 940 em alimentação,1366.29,Dinheiro,3500.0,Salvador
941,2024-03-27,Alimentação,Despesa 941 em alimentação,578.74,Transferência,3500.0,Curitiba
942,2024-07-30,Entretenimento,Despesa 942 em entretenimento,1221.68,Transferência,3500.0,Salvador
943,2024-04-02,Moradia,Despesa 943 em moradia,89.43,Dinheiro,3500.0,Belo Horizonte
944,2024-10-10,Entretenimento,Despesa 944 em entretenimento,742.37,Dinheiro,3500.0,São Paulo
945,2024-04-28,Entretenimento,Despesa 945 em entretenimento,1443.68,Cartão de Crédito,3500.0,Belo Horizonte
946,2024-08-28,Entretenimento,Despesa 946 em entretenimento,433.59,Transferência,3500.0,Rio de Janeiro
947,2024-07-11,Transporte,Despesa 947 em transporte,822.55,Transferência,3500.0,Rio de Janeiro
948,2024-01-03,Moradia,Despesa 948 em moradia,809.85,Dinheiro,3500.0,Belo Horizonte
949,2024-03-30,Alimentação,Despesa 949 em alimentação,326.79,Transferência,3500.0,São Paulo
950,2024-08-20,Alimentação,Despesa 950 em alimentação,724.05,Transferência,3500.0,Belo Horizonte
951,2024-03-01,Alimentação,Despesa 951 em alimentação,1406.97,Dinheiro,3500.0,Belo Horizonte
952,2024-03-13,Transporte,Despesa 952 em transporte,218.31,Transferência,3500.0,Rio de Janeiro
953,2024-09-25,Entretenimento,Despesa 953 em entretenimento,437.68,Dinheiro,3500.0,São Paulo
954,2024-08-23,Entretenimento,Despesa 954 em entretenimento,130.7,Transferência,3500.0,Curitiba
955,2024-09-17,Alimentação,Despesa 955 em alimentação,1362.51,Cartão de Crédito,3500.0,Belo Horizonte
956,2024-01-07,Transporte,Despesa 956 em transporte,99.28,Transferência,3500.0,Curitiba
957,2024-04-05,Entretenimento,Despesa 957 em entretenimento,104.36,Dinheiro,3500.0,Salvador
958,2024-03-06,Saúde,Despesa 958 em saúde,1025.03,Dinheiro,3500.0,São Paulo
959,2024-04-22,Saúde,Despesa 959 em saúde,1050.91,Dinheiro,3500.0,Salvador
960,2023-12-06,Moradia,Despesa 960 em moradia,984.78,Transferência,3500.0,Curitiba
961,2024-08-15,Saúde,Despesa 961 em saúde,908.75,Cartão de Crédito,3500.0,São Paulo
962,2024-07-30,Transporte,Despesa 962 em transporte,1300.92,Dinheiro,3500.0,Curitiba
963,2023-11-01,Alimentação,Despesa 963 em alimentação,991.02,Transferência,3500.0,Belo Horizonte
964,2024-10-11,Transporte,Despesa 964 em transporte,1461.26,Transferência,3500.0,Salvador
965,2024-07-28,Entretenimento,Despesa 965 em entretenimento,318.72,Dinheiro,3500.0,São Paulo
966,2024-01-21,Entretenimento,Despesa 966 em entretenimento,614.73,Dinheiro,3500.0,Rio de Janeiro
967,2024-05-18,Entretenimento,Despesa 967 em entretenimento,1360.03,Cartão de Crédito,3500.0,Curitiba
968,2024-04-22,Moradia,Despesa 968 em moradia,1152.35,Dinheiro,3500.0,Salvador
969,2024-06-03,Transporte,Despesa 969 em transporte,478.54,Transferência,3500.0,Belo Horizonte
970,2023-10-26,Saúde,Despesa 970 em saúde,19.01,Dinheiro,3500.0,Salvador
971,2023-12-15,Alimentação,Despesa 971 em alimentação,1024.78,Cartão de Crédito,3500.0,São Paulo
972,2023-12-12,Saúde,Despesa 972 em saúde,86.24,Cartão de Crédito,3500.0,São Paulo
973,2024-09-17,Saúde,Despesa 973 em saúde,398.99,Transferência,3500.0,Salvador
974,2023-12-15,Alimentação,Despesa 974 em alimentação,1172.77,Cartão de Crédito,3500.0,Rio de Janeiro
975,2024-03-30,Moradia,Despesa 975 em moradia,44.19,Cartão de Crédito,3500.0,Curitiba
976,2023-12-27,Moradia,Despesa 976 em moradia,859.42,Transferência,3500.0,São Paulo
977,2024-07-20,Transporte,Despesa 977 em transporte,941.64,Transferência,3500.0,São Paulo
978,2024-08-03,Transporte,Despesa 978 em transporte,1141.66,Transferência,3500.0,Curitiba
979,2024-09-10,Entretenimento,Despesa 979 em entretenimento,1292.43,Cartão de Crédito,3500.0,São Paulo
980,2024-07-01,Entretenimento,Despesa 980 em entretenimento,493.01,Dinheiro,3500.0,Salvador
981,2024-05-13,Entretenimento,Despesa 981 em entretenimento,407.75,Dinheiro,3500.0,Salvador
982,2024-07-30,Saúde,Despesa 982 em saúde,257.01,Dinheiro,3500.0,Belo Horizonte
983,2024-01-23,Entretenimento,Despesa 983 em entretenimento,317.2,Dinheiro,3500.0,São Paulo
984,2024-03-16,Transporte,Despesa 984 em transporte,1114.38,Cartão de Crédito,3500.0,Salvador
985,2023-11-14,Alimentação,Despesa 985 em alimentação,662.48,Dinheiro,3500.0,Salvador
986,2024-10-09,Alimentação,Despesa 986 em alimentação,995.44,Dinheiro,3500.0,Salvador
987,2024-07-28,Alimentação,Despesa 987 em alimentação,792.31,Transferência,3500.0,Belo Horizonte
988,2023-10-25,Entretenimento,Despesa 988 em entretenimento,734.22,Transferência,3500.0,Rio de Janeiro
989,2024-06-25,Transporte,Despesa 989 em transporte,1288.87,Dinheiro,3500.0,São Paulo
990,2024-03-26,Moradia,Despesa 990 em moradia,1402.06,Dinheiro,3500.0,São Paulo
991,2024-08-16,Moradia,Despesa 991 em moradia,243.79,Dinheiro,3500.0,Curitiba
992,2024-03-16,Moradia,Despesa 992 em moradia,948.33,Cartão de Crédito,3500.0,São Paulo
993,2023-10-19,Alimentação,Despesa 993 em alimentação,271.78,Cartão de Crédito,3500.0,Curitiba
994,2024-03-21,Moradia,Despesa 994 em moradia,1252.92,Dinheiro,3500.0,Salvador
995,2024-03-08,Saúde,Despesa 995 em saúde,724.62,Cartão de Crédito,3500.0,Curitiba
996,2023-12-14,Entretenimento,Despesa 996 em entretenimento,790.05,Cartão de Crédito,3500.0,Rio de Janeiro
